user_goal_id,user_goal,user_goal_url,expression,visits
1905,difference between type1 and type 2 diabetes,,type 1 and type 2 diabetes differences,198
1905,difference between type1 and type 2 diabetes,,type 1 and 2 diabetic,188
1905,difference between type1 and type 2 diabetes,,what's difference between type 1 and 2 diabetes,186
1905,difference between type1 and type 2 diabetes,,type 1 diabetes type 2,186
1905,difference between type1 and type 2 diabetes,,what is type 1 and 2 diabetes,185
1905,difference between type1 and type 2 diabetes,,diabetes type 1 type 2,180
1905,difference between type1 and type 2 diabetes,,how to differentiate type 1 and type 2 diabetes,171
1905,difference between type1 and type 2 diabetes,,type 2 or type 1 diabetes,164
1905,difference between type1 and type 2 diabetes,,type 1 or type 2 diabetes,163
1905,difference between type1 and type 2 diabetes,,type 1 and type 2 diabetes difference,154
1905,difference between type1 and type 2 diabetes,,type 1 vs 2 diabetes,152
1905,difference between type1 and type 2 diabetes,,diabetes type 1 or type 2,145
1905,difference between type1 and type 2 diabetes,,what is type 1 diabetes and type 2,143
1905,difference between type1 and type 2 diabetes,,type 2 diabetes vs type 1,142
1905,difference between type1 and type 2 diabetes,,what is type 1 and type 2 diabetes,141
1905,difference between type1 and type 2 diabetes,,diabetes 1. vs 2. type,140
1905,difference between type1 and type 2 diabetes,,differences between type 1 and 2 diabetes,139
1905,difference between type1 and type 2 diabetes,,diabetes type 1 2 difference,133
1905,difference between type1 and type 2 diabetes,,type 2 diabetes vs type 1 diabetes difference,128
1905,difference between type1 and type 2 diabetes,,type 1 type 2 diabetes,116
1905,difference between type1 and type 2 diabetes,,type 1 and 2 diabetes mellitus difference,116
1905,difference between type1 and type 2 diabetes,,type 2 diabetes vs type 1 diabetes,107
1905,difference between type1 and type 2 diabetes,,diabetes type 1 & 2,107
1906,blood sugar monitor,,blood sugar monitor,32356
1906,blood sugar monitor,,blood glucose monitor,16750
1906,blood sugar monitor,,glucometer,4797
1906,blood sugar monitor,,diabetes monitor,3654
1906,blood sugar monitor,,blood glucose meter,3570
1906,blood sugar monitor,,blood sugar monitor uk,2413
1906,blood sugar monitor,,blood sugar meter,2311
1906,blood sugar monitor,,blood sugar monitors,2258
1906,blood sugar monitor,,glucose monitor,2092
1906,blood sugar monitor,,diabetic monitors,1797
1906,blood sugar monitor,,blood sugar tester,1727
1906,blood sugar monitor,,glucose monitoring device,1681
1906,blood sugar monitor,,glucose meter,1604
1906,blood sugar monitor,,blood glucose monitoring devices,1283
1906,blood sugar monitor,,diabetic tester,1247
1906,blood sugar monitor,,blood glucose machine,1211
1906,blood sugar monitor,,blood sugar level tester,1143
1906,blood sugar monitor,,diabetes machine,987
1906,blood sugar monitor,,sugar level tester,959
1906,blood sugar monitor,,diabetes measuring machine,906
1906,blood sugar monitor,,blood glucose meters,902
1906,blood sugar monitor,,blood sugar checker,882
1906,blood sugar monitor,,diabetic machine,836
1906,blood sugar monitor,,glucose machine,725
1906,blood sugar monitor,,sugar test machine,672
1906,blood sugar monitor,,blood glucose monitors,659
1906,blood sugar monitor,,glucose blood device,620
1906,blood sugar monitor,,blood sugar machine,608
1906,blood sugar monitor,,diabetes monitors uk,604
1906,blood sugar monitor,,diabetic blood tester,550
1906,blood sugar monitor,,diabetes meter,516
1906,blood sugar monitor,,diabetes blood checker,509
1906,blood sugar monitor,,diabetic monitor,456
1906,blood sugar monitor,,sugar level checker,456
1906,blood sugar monitor,,glucometers,455
1906,blood sugar monitor,,diabetes tester,438
1906,blood sugar monitor,,monitor for blood sugar,427
1906,blood sugar monitor,,sugar level monitor,396
1906,blood sugar monitor,,monitor blood sugar,387
1906,blood sugar monitor,,blood sugar measurement device,382
1906,blood sugar monitor,,blood sugar level monitoring device,381
1906,blood sugar monitor,,glucometer uk,380
1906,blood sugar monitor,,blood sugar testing machine,373
1906,blood sugar monitor,,blood sugar monitoring,370
1906,blood sugar monitor,,blood sugar tester machine,366
1906,blood sugar monitor,,glucose test machine,349
1906,blood sugar monitor,,diabetes meters,346
1906,blood sugar monitor,,blood glucose meter uk,344
1906,blood sugar monitor,,diabetes checker,337
1906,blood sugar monitor,,monitoring blood sugar,302
1906,blood sugar monitor,,glucose monitors uk,299
1906,blood sugar monitor,,glucose monitors,270
1906,blood sugar monitor,,monitor sugar,247
1906,blood sugar monitor,,sugar level monitors,247
1906,blood sugar monitor,,blood glucose monitoring device,243
1906,blood sugar monitor,,diabetic test machine,234
1906,blood sugar monitor,,glucose tester,226
1906,blood sugar monitor,,glucose testers,214
1906,blood sugar monitor,,diabetic blood monitors,209
1906,blood sugar monitor,,glucose monitor meter,206
1906,blood sugar monitor,,glucose meters,198
1906,blood sugar monitor,,blood diabetes testing machines,197
1906,blood sugar monitor,,diabetes blood sugar monitors,193
1906,blood sugar monitor,,sugar monitor,186
1906,blood sugar monitor,,sugar monitoring device,186
1906,blood sugar monitor,,sugar monitors for diabetes,185
1906,blood sugar monitor,,diabetes uk glucose meters,184
1906,blood sugar monitor,,blood sugar monitoring machines,183
1906,blood sugar monitor,,diabetic sugar meters,181
1906,blood sugar monitor,,diabetes blood machine,178
1906,blood sugar monitor,,blood glucose tester,175
1906,blood sugar monitor,,glucose test meters,175
1906,blood sugar monitor,,blood sugar monitoring devices,171
1906,blood sugar monitor,,diabetes blood tester,170
1906,blood sugar monitor,,diabetic meters uk,170
1906,blood sugar monitor,,blood monitor diabetes,168
1906,blood sugar monitor,,gluco meter,162
1906,blood sugar monitor,,diabetic tester uk,147
1906,blood sugar monitor,,diabetes sugar measuring meter,146
1906,blood sugar monitor,,blood sugar device,140
1906,blood sugar monitor,,diabetic sugar checker,138
1906,blood sugar monitor,,blood monitor for diabetes,130
1906,blood sugar monitor,,sugar checker machine,128
1906,blood sugar monitor,,blood glucose monitor uk,119
1906,blood sugar monitor,,diabetic checker,100
1907,sociopath test,,sociopath test,56834
1907,sociopath test,,sociopath quiz,1513
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low blood sugar,42407
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypoglycemia,31519
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low blood sugar levels,3654
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypoglycaemia,3522
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low sugar levels,1884
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low glucose levels,1235
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low blood sugar level,1150
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low sugar,978
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypoglycemic,854
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,blood sugar low,828
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low blood sugars,725
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,blood sugars low,491
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypo glycaemia,462
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low blood glucose,402
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypoglycaemic,235
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low sugar count in blood,190
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,low sugar in blood,149
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypoglycemia uk,129
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypoglycemia disease,117
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,hypoglycaemia uk,108
1908,low blood sugar,https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,blood low sugar level,102
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,hyperglycemia,17631
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high blood sugar,12928
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high blood sugar levels,4534
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,hyperglycaemia,2316
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high glucose levels,935
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high sugar levels,919
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high sugar level,869
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,blood sugar too high,615
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,too much glucose in blood,609
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,sugar level high,579
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high blood glucose,558
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,hyperglycemic,558
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,raised blood sugar,365
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,raising blood sugar,325
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,sugar levels very high,324
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high blood sugars,314
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,blood sugar levels high,260
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,too much sugar in blood,255
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high sugar in blood,252
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,glucose in blood high,249
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high glucose in blood,246
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,blood sugar high,244
1909,hyperglycemia,https://www.nhs.uk/conditions/high-blood-sugar-hyperglycaemia/,high sugar levels in blood,198
1910,blood sugar test,,blood sugar test,2789
1910,blood sugar test,,blood glucose test,1570
1910,blood sugar test,,glucose test,1125
1910,blood sugar test,,diabetes glucose test,993
1910,blood sugar test,,glucose blood test,818
1910,blood sugar test,,blood sugar test uk,408
1910,blood sugar test,,blood test for glucose,332
1910,blood sugar test,,glucose in blood test,278
1910,blood sugar test,,blood test for sugar levels,273
1910,blood sugar test,,blood sugar tests,187
1910,blood sugar test,,sugar blood test,159
1910,blood sugar test,,blood test blood sugar,150
1910,blood sugar test,,blood tests glucose,137
1910,blood sugar test,,blood sugar blood test,129
1910,blood sugar test,,blood sugar testing,118
1910,blood sugar test,,test blood sugar,116
1910,blood sugar test,,blood glucose testing,113
1911,xanax,,xanax,125666
1911,xanax,,alprazolam,15117
1911,xanax,,xanax uk,13206
1911,xanax,,alprazolam uk,2824
1911,xanax,,xanax drug,1494
1912,blood sugar level,,blood sugar level,9907
1912,blood sugar level,,blood sugar levels,5528
1912,blood sugar level,,blood glucose level,4984
1912,blood sugar level,,glucose levels,1645
1912,blood sugar level,,blood glucose levels,1622
1912,blood sugar level,,blood sugar readings,1524
1912,blood sugar level,,blood sugar levels uk,1508
1912,blood sugar level,,diabetic blood sugar levels,769
1912,blood sugar level,,sugar level,693
1912,blood sugar level,,diabetes readings,682
1912,blood sugar level,,diabetes blood sugar levels,664
1912,blood sugar level,,diabetics range,576
1912,blood sugar level,,sugar levels,569
1912,blood sugar level,,range for diabetes,432
1912,blood sugar level,,blood glucose range,412
1912,blood sugar level,,diabetes level,363
1912,blood sugar level,,diabetes reading,340
1912,blood sugar level,,diabetic levels,331
1912,blood sugar level,,diabetic glucose levels,313
1912,blood sugar level,,diabetes levels,312
1912,blood sugar level,,levels of diabetes,295
1912,blood sugar level,,diabetic readings,281
1912,blood sugar level,,diabetes blood sugar level,254
1912,blood sugar level,,glucose readings,232
1912,blood sugar level,,sugar levels diabetes,218
1912,blood sugar level,,diabetes sugar levels,213
1912,blood sugar level,,level for diabetes,197
1912,blood sugar level,,blood sugars levels,197
1912,blood sugar level,,diabetes ranges,196
1912,blood sugar level,,range of diabetes,183
1912,blood sugar level,,glucose reading for diabetes,181
1912,blood sugar level,,diabetic numbers range,180
1912,blood sugar level,,diabetic sugar level,178
1912,blood sugar level,,blood glucose range uk,177
1912,blood sugar level,,blood sugar range,175
1912,blood sugar level,,uk diabetes glucose levels,170
1912,blood sugar level,,diabetes uk glucose levels,170
1912,blood sugar level,,glucose readings uk,169
1912,blood sugar level,,glucose levels diabetes uk,169
1912,blood sugar level,,glucose level in blood,166
1912,blood sugar level,,glucose levels in blood,165
1912,blood sugar level,,diabetic range,162
1912,blood sugar level,,blood glucose readings,152
1912,blood sugar level,,glucose range,144
1912,blood sugar level,,uk diabetes blood sugar levels,140
1912,blood sugar level,,ranges of blood sugar,139
1912,blood sugar level,,blood level diabetes,131
1912,blood sugar level,,blood sugar reading,124
1912,blood sugar level,,diabetes blood levels,108
1913,psychopath vs sociopath,,psychopath vs sociopath,6811
1913,psychopath vs sociopath,,sociopath vs psychopath,6002
1913,psychopath vs sociopath,,difference between sociopath and psychopath,5539
1913,psychopath vs sociopath,,difference between psychopath and sociopath,5289
1913,psychopath vs sociopath,,psychopath and sociopath,1925
1913,psychopath vs sociopath,,sociopath psychopath,1805
1913,psychopath vs sociopath,,psychopath or sociopath,1763
1913,psychopath vs sociopath,,what is the difference between a sociopath and a psychopath,1683
1913,psychopath vs sociopath,,sociopath and psychopath,1118
1913,psychopath vs sociopath,,sociopath v psychopath,1106
1913,psychopath vs sociopath,,psychopath sociopath difference,1068
1913,psychopath vs sociopath,,sociopath or psychopath,1031
1914,voltarol,,voltarol,125438
1914,voltarol,,diclofenac,71282
1914,voltarol,,voltaren,6433
1914,voltarol,,cataflam,1978
1914,voltarol,,diclomax,1916
